batch_idx,sample_idx,quality,codec,codec_name,representation,eval_domain,bpp,bits_total,encoding_time_s,decoding_time_s,zfile,y,x,psnr_amp,ssim_amp,complex_corr_mean,complex_corr_std,phase_err_mean,phase_err_std
0,1,60,jpeg,JPEG,channels,slc,1.5746968587239583,1238392,0.004210293060168624,0.004683668026700616,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,512,18.85055923461914,0.2595234811306,0.689504861831665,,0.38334280252456665,
0,2,60,jpeg,JPEG,channels,slc,1.899200439453125,1493592,0.004450792213901877,0.0052670580334961414,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,1024,18.41956329345703,0.13505832850933075,0.5899124145507812,,0.5064148902893066,
0,3,60,jpeg,JPEG,channels,slc,1.2366739908854167,972560,0.004007680108770728,0.004176932852715254,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,1536,24.005908966064453,-0.031137894839048386,0.4812934696674347,,0.5970805883407593,
0,0,70,jpeg,JPEG,channels,slc,4.335652669270833,3409696,0.006177183007821441,0.008913148893043399,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,0,6.518152236938477,0.0802173763513565,0.5785495638847351,,0.4983535408973694,
0,1,70,jpeg,JPEG,channels,slc,2.0804443359375,1636128,0.004598360741510987,0.005622455850243568,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,512,17.996028900146484,0.2666088938713074,0.6909346580505371,,0.402312695980072,
0,2,70,jpeg,JPEG,channels,slc,2.48028564453125,1950576,0.004871598212048411,0.006305794231593609,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,1024,17.81985092163086,0.14553996920585632,0.6171897649765015,,0.5057555437088013,
0,3,70,jpeg,JPEG,channels,slc,1.7291259765625,1359840,0.004350993083789945,0.004993940005078912,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,1536,23.550317764282227,-0.030728157609701157,0.5129662156105042,,0.6350144147872925,
0,0,80,jpeg,JPEG,channels,slc,5.457132975260417,4291664,0.006985608022660017,0.01035122200846672,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,0,6.653038024902344,0.08742989599704742,0.5901802778244019,,0.49112826585769653,
0,1,80,jpeg,JPEG,channels,slc,2.8961385091145835,2277616,0.005123693961650133,0.006956853903830051,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,512,17.081382751464844,0.27393093705177307,0.6995929479598999,,0.41895896196365356,
0,2,80,jpeg,JPEG,channels,slc,3.3455708821614585,2631064,0.005439053988084197,0.007642074953764677,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,1024,17.462190628051758,0.16428785026073456,0.6531187295913696,,0.4923393726348877,
